"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"202","Top Stories: “Basic Science” of Healthcare Batman Analytics Still Needs Work | #AI #BatmanAnalytics https://t.co/LsGbmC2X0k",FALSE,0,NA,2017-11-11 19:38:11,FALSE,NA,"929433090400940032",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",3,FALSE,FALSE,NA,NA
"206","Big Data Analytics Use Cases: R/X For Healthcare  #dataanalysis https://t.co/M4iwrAV33L",FALSE,0,NA,2017-11-11 19:04:04,FALSE,NA,"929424503893057537",NA,"<a href=""https://platform.gotchahosting.com"" rel=""nofollow"">gotcha!Stream</a>","grjenkin",3,FALSE,FALSE,NA,NA
"207","Top Stories: “Basic Science” of Healthcare Big Data Analytics Still Needs Work | #AI #BigDataAnalytics https://t.co/a4s9UtD2oO",FALSE,2,NA,2017-11-11 19:02:03,FALSE,NA,"929423995975368704",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HITAnalytics",0,FALSE,FALSE,NA,NA
"208","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare https://t.co/qfTnVCW38u",FALSE,0,NA,2017-11-11 19:00:38,FALSE,NA,"929423641443528704",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheDaveKurth",0,FALSE,FALSE,NA,NA
"213","Big Data is driving innovation in intriguing areas. Here are few notable examples to watch out for in 2017:  https://t.co/LZAIJObeDD",FALSE,0,NA,2017-11-11 17:29:01,FALSE,NA,"929400583441780736",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DailyDataNews1",0,FALSE,FALSE,NA,NA
"215","5 Companies Using Big Data to Disrupt Healthcare https://t.co/rZCS9bptSI https://t.co/rZCS9bptSI via @martinjonesaz",FALSE,0,NA,2017-11-11 17:22:03,FALSE,NA,"929398832093433857",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","growth_channel",0,FALSE,FALSE,NA,NA
"218","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare https://t.co/eahHSlCv63",FALSE,0,NA,2017-11-11 17:14:24,FALSE,NA,"929396907356631040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TweetEraser",1,FALSE,FALSE,NA,NA
"219","Robosoft: Find out how #AI and Big Data is helping #healthcare in early prediction and prevention of diseases. Dow… https://t.co/usplA9sVXh",FALSE,0,NA,2017-11-11 17:01:07,FALSE,NA,"929393564240490497",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AppCoiner",0,FALSE,FALSE,NA,NA
"220","Find out how #AI and Big Data is helping #healthcare in early prediction and prevention of diseases. Download our f… https://t.co/SpaNFyEcw3",FALSE,0,NA,2017-11-11 17:00:00,TRUE,NA,"929393283549286400",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Robosoft",1,FALSE,FALSE,NA,NA
"223","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/g97vCiLL1m",FALSE,0,NA,2017-11-11 15:11:04,FALSE,NA,"929365868148154368",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CriterionCEO",0,FALSE,FALSE,NA,NA
"224","Why trust big health data? <ed><U+00A0><U+00BD><ed><U+00B2><U+008A><ed><U+00A0><U+00BD><ed><U+00B3><U+0088> Data sharing is needed to ensure that we all benefit from improvements in treatment a… https://t.co/s8dn6960gY",FALSE,6,NA,2017-11-11 14:55:10,TRUE,NA,"929361868015177729",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","iProHealthcare",0,FALSE,FALSE,NA,NA
"225","Pharma turns 2 big data 2 gauge care and pricing. #Pharmaceuticals,#Healthcare,#BigData,#Medicare,#MedicalResearch. https://t.co/Q53fIMdFlp",FALSE,0,NA,2017-11-11 14:03:54,FALSE,NA,"929348963769053184",NA,"<a href=""https://www.gremlinsocial.com"" rel=""nofollow"">Gremlin Social</a>","Shyam17",0,FALSE,FALSE,NA,NA
"226","#BigData has had a huge impact on the healthcare industry, here are 4 examples of how: https://t.co/ncjvVa7WLw",FALSE,1,NA,2017-11-11 14:00:02,FALSE,NA,"929347992603070464",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","alexmart0710",0,FALSE,FALSE,NA,NA
"228","I added a video to a @YouTube playlist https://t.co/9Q0zkOe3QI Big Data Use Cases - Part 1| Healthcare &amp; Big Data With Hadoop | Hadoop",FALSE,0,NA,2017-11-11 12:00:43,FALSE,NA,"929317964582653952",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DigitalCampusID",0,FALSE,FALSE,NA,NA
"229","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/cRjZSTnod8",FALSE,0,NA,2017-11-11 11:59:08,FALSE,NA,"929317565163364354",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LearnAndPivot",0,FALSE,FALSE,NA,NA
"236","Lese-Empfehlung für ein verregnetes Wochenende: https://t.co/TaKZ4Mv0dn  ""#FHIR Finally Brings the Internet to Bear… https://t.co/OG8hPshLjD",FALSE,0,NA,2017-11-11 10:05:35,TRUE,NA,"929288993216319489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GefyraGmbH",4,FALSE,FALSE,NA,NA
"240","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare https://t.co/ZjTOMjext9",FALSE,1,NA,2017-11-11 09:16:00,FALSE,NA,"929276514075664384",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","bdt_systems",2,FALSE,FALSE,NA,NA
"242","10 Major Challenges of Big Data Analytics in the Healthcare https://t.co/CD405WtxGP @HectorWachter #BigData #digitalhealth",FALSE,1,NA,2017-11-11 08:55:07,FALSE,NA,"929271258717487105",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DigitalSalutem",1,FALSE,FALSE,NA,NA
"245","Catching up on Big Data &amp; Healthcare https://t.co/bZirKovPi9",FALSE,0,NA,2017-11-11 08:21:05,FALSE,NA,"929262694460477440",NA,"<a href=""https://contentgems.com"" rel=""nofollow"">ContentGems</a>","BenefitRx",0,FALSE,FALSE,NA,NA
"252","RT analyticbridge: RT analyticbridge: Catching up on Big Data &amp; Healthcare https://t.co/ftXvaMe4lt https://t.co/5dK7niHmTj",FALSE,0,NA,2017-11-11 04:05:35,FALSE,NA,"929198392919633921",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigData_Themen",0,FALSE,FALSE,NA,NA
"253","https://t.co/h6kvpdVf9T Catching up on Big Data &amp; Healthcare https://t.co/SkVgLo1XxU https://t.co/OMXPr4a1zg… https://t.co/mmOI2TQXhY",FALSE,0,NA,2017-11-11 04:04:25,TRUE,NA,"929198098550628352",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","InfonomicsToday",0,FALSE,FALSE,NA,NA
"262","Data boom for #lifesciences

#Insurtech #AI #Healthcare 
#BigData #MachineLearning #fintech 
https://t.co/xcVPPh9l0T https://t.co/zzWBjCdusL",FALSE,6,NA,2017-11-11 03:44:01,FALSE,NA,"929192965884522496",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","andi_staub",12,FALSE,FALSE,NA,NA
"268","Ten Major Challenges of #BigData Analytics in the #Healthcare Industry https://t.co/6W6dxcsblW #Business #Innovation #tech",FALSE,1,NA,2017-11-11 03:21:21,FALSE,NA,"929187262906200064",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","darrendeath",1,FALSE,FALSE,NA,NA
"270","@nidhalaigh @DrMoniqueMann @skdevitt @INCAmsterdam My ideas:
1. Big data - from population to individual patient
2.… https://t.co/994Isfsyd5",FALSE,4,"nidhalaigh",2017-11-11 03:19:30,TRUE,"929153529146511360","929186797212463106","50605029","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trentyarwood",2,FALSE,FALSE,NA,NA
"273","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare https://t.co/FYbH5YyhKT via @windowsblog",FALSE,1,NA,2017-11-11 03:07:02,FALSE,NA,"929183661190197248",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","vladcatrinescu",7,FALSE,FALSE,NA,NA
"274","#BigData is disrupting the #healthcare industry by enabling real-time monitoring, better preventative care, fraud p… https://t.co/j6aLJ34yoX",FALSE,1,NA,2017-11-11 02:38:04,TRUE,NA,"929176369333985280",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","GaitondeGirish",1,FALSE,FALSE,NA,NA
"275","Will #Batman pave a new path to healthcare? Let's see... https://t.co/FWWqspqEEZ ?utm_source=Twitter&amp;utm_medium=So… https://t.co/2pf59FyEUI",FALSE,0,NA,2017-11-11 01:31:59,FALSE,NA,"929159739581313025",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",0,FALSE,FALSE,NA,NA
"276","Will #BigData pave a new path to healthcare? Let's see... https://t.co/hWZYinOXc2 ?utm_source=Twitter&amp;utm_medium=So… https://t.co/T5JtecRoA6",FALSE,0,NA,2017-11-11 00:50:02,TRUE,NA,"929149181545078786",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","HGSTStorage",0,FALSE,FALSE,NA,NA
"278","Big Data, ML and Deep Learning webinar for Healthcare @martindebast https://t.co/GavbzIMSCq",FALSE,1,NA,2017-11-10 23:33:50,FALSE,NA,"929130005401145344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CANSQL",0,FALSE,FALSE,NA,NA
"279","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/oyNMXG5bKr",FALSE,0,NA,2017-11-10 22:52:00,FALSE,NA,"929119477454786568",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","yucalc_app",0,FALSE,FALSE,NA,NA
"282","Ten Major Challenges of Big Data Analytics in the Healthcare Industry of Today - by @HectorWachter https://t.co/03QnJHq25x #BigData",FALSE,0,NA,2017-11-10 22:37:04,FALSE,NA,"929115720465764352",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","VanRijmenam",0,FALSE,FALSE,NA,NA
"283","Ten Major Challenges of Big Data Analytics in the Healthcare Industry of Today - by @HectorWachter https://t.co/IytbZf6GIU #BigData",FALSE,1,NA,2017-11-10 22:37:04,FALSE,NA,"929115718523777025",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Datafloq",0,FALSE,FALSE,NA,NA
"285","Will #BigData pave a new path to healthcare? Let's see... https://t.co/wAf2HzHJXB ?utm_source=Twitter&amp;utm_medium=So… https://t.co/uW3NJQipZU",FALSE,0,NA,2017-11-10 21:50:02,TRUE,NA,"929103884144070656",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","WesternDigiDC",3,FALSE,FALSE,NA,NA
"286","Free Webinars - Big Data &amp; Machine Learning Applications in Healthcare https://t.co/oKWlZlKBZM",FALSE,0,NA,2017-11-10 21:29:26,FALSE,NA,"929098699791323136",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","jporrata",1,FALSE,FALSE,NA,NA
"288","#BigData #ArtificialIntelligence #IoT May Change #healthcare in 2017 . Read more at https://t.co/d1Xjhy0jMh",FALSE,1,NA,2017-11-10 21:20:00,FALSE,NA,"929096326360416256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ClinicSpectrum",1,FALSE,FALSE,NA,NA
"291","@InfoSecHotSpot Healthcare will always be a big target due to the value of patient data, made more vulnerable by Io… https://t.co/dMDLOFkq8N",FALSE,0,"InfoSecHotSpot",2017-11-10 20:24:42,TRUE,"929034006414413825","929082410456764421","977112482","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Plixer",0,FALSE,FALSE,NA,NA
"292","5 Companies Using Big Data to Disrupt Healthcare https://t.co/5EXGulYsTx https://t.co/5EXGulYsTx via martinjonesaz",FALSE,0,NA,2017-11-10 20:19:24,FALSE,NA,"929081074017296385",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","logz05",0,FALSE,FALSE,NA,NA
"293","5 Companies Using Big Data to Disrupt Healthcare https://t.co/9dsuyFFOOd  https://t.co/9dsuyFFOOd  via martinjonesaz …",FALSE,0,NA,2017-11-10 20:14:31,FALSE,NA,"929079844301877251",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fmarin_ES",0,FALSE,FALSE,NA,NA
"294","Big Data Analytics in Healthcare Market: Big Data Analytics in Healthcare Industry 2023 https://t.co/sFvTGWr156",FALSE,0,NA,2017-11-10 20:11:00,FALSE,NA,"929078961199636480",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TrevorMaxSmith",0,FALSE,FALSE,NA,NA
"298","5 Companies Using Big Data to Disrupt Healthcare https://t.co/C5x0V7fU6m https://t.co/C5x0V7fU6m via @martinjonesaz",FALSE,1,NA,2017-11-10 20:05:03,FALSE,NA,"929077463333982209",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","lilachbullock",1,FALSE,FALSE,NA,NA
"300","5 Ways The Healthcare Industry Could Use Big Data—and Why It's Not https://t.co/Qbc7YBJPu8 via @DataconomyMedia #Healthcare #BigData",FALSE,0,NA,2017-11-10 19:45:23,FALSE,NA,"929072515162497024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","afigueiredo",0,FALSE,FALSE,NA,NA
"302","https://t.co/h6kvpdVf9T Catching up on Big Data &amp; Healthcare https://t.co/SkVgLo1XxU https://t.co/RHJBL01yYA… https://t.co/dLbIxxjc79",FALSE,1,NA,2017-11-10 19:29:08,TRUE,NA,"929068423870423040",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","InfonomicsToday",0,FALSE,FALSE,NA,NA
"304","RT analyticbridge: Catching up on Big Data &amp; Healthcare https://t.co/ftXvaMe4lt https://t.co/5dK7niHmTj",FALSE,0,NA,2017-11-10 19:25:10,FALSE,NA,"929067426473529344",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigData_Themen",0,FALSE,FALSE,NA,NA
"305","Catching up on Big Data &amp; Healthcare https://t.co/MBnWhNsb5X https://t.co/bwkK4XKRjg",FALSE,7,NA,2017-11-10 19:25:06,FALSE,NA,"929067408588931072",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","analyticbridge",7,FALSE,FALSE,NA,NA
"306","RT HL7: ICYMI: #HL7 #FHIR Finally Brings the Internet to Bear on Healthcare’s Big Data: https://t.co/jJOYd83vQP #healthIT #interoperability",FALSE,0,NA,2017-11-10 19:14:22,FALSE,NA,"929064707683741702",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","HL7IndiaTSC",0,FALSE,FALSE,NA,NA
"307","ICYMI: #HL7 #FHIR Finally Brings the Internet to Bear on Healthcare’s Big Data: https://t.co/AJ0HjgwqSG #healthIT #interoperability",FALSE,1,NA,2017-11-10 19:10:24,FALSE,NA,"929063709636485121",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","HL7",0,FALSE,FALSE,NA,NA
"311","Top 10 Challenges of #BigData #Analytics in #Healthcare
 https://t.co/LJzYj9TC8Z [by @JenRoseBresnick v/... by… https://t.co/OErU0GNmIL",FALSE,2,NA,2017-11-10 18:46:10,TRUE,NA,"929057614410993674",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","VizWorld",1,FALSE,FALSE,NA,NA
"312","#BigData is transforming the #healthcare industry - but how? https://t.co/62sgOGpkyS https://t.co/VATpuPKrTV",FALSE,0,NA,2017-11-10 18:45:18,FALSE,NA,"929057395187253248",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ChurchillFrank_",0,FALSE,FALSE,NA,NA
"317","EHR experience a top priority for @iumedschool with the Teaching EMR. #tEMR goes to med school to promote learning. https://t.co/XiP5g7uZzY",FALSE,0,NA,2017-11-10 18:19:14,FALSE,NA,"929050834628988928",NA,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","teachingemr",0,FALSE,FALSE,NA,NA
"319","The 'big data' #revolution in #healthcare: #Accelerating value and #innovation https://t.co/2TdBuKUXJZ",FALSE,1,NA,2017-11-10 18:15:17,FALSE,NA,"929049838888603654",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AdvancedCareIO",0,FALSE,FALSE,NA,NA
"324","#Analytics and intuition: Find out why #healthcare big data needs both https://t.co/qD2ujuGaKD",FALSE,1,NA,2017-11-10 18:05:00,FALSE,NA,"929047252970061824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EY_India",2,FALSE,FALSE,NA,NA
"328","Big data in healthcare https://t.co/iBRKKmuYbJ",FALSE,0,NA,2017-11-10 17:52:59,FALSE,NA,"929044226586959872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ekoumpan",0,FALSE,FALSE,NA,NA
"331","RT ipfconline1: Top 10 Challenges of #BigData #Analytics in #Healthcare
https://t.co/SrRUecwI9B  [by JenRoseBresn… https://t.co/vmN6eT5QZ4",FALSE,0,NA,2017-11-10 17:49:42,FALSE,NA,"929043401202454528",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","alisovino",0,FALSE,FALSE,NA,NA
"338","Top 10 Challenges of #BigData #Analytics in #Healthcare
https://t.co/NyKr8lJfzS  [by @JenRoseBresnick v/… https://t.co/K0S6mfPpnr",FALSE,21,NA,2017-11-10 17:45:09,TRUE,NA,"929042257042427904",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ipfconline1",32,FALSE,FALSE,NA,NA
"339","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/ooiKl8VrGJ",FALSE,0,NA,2017-11-10 17:07:04,FALSE,NA,"929032672567091206",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mindnif",0,FALSE,FALSE,NA,NA
"340","Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare | https://t.co/unw3SJadRj",FALSE,0,NA,2017-11-10 16:55:17,FALSE,NA,"929029705977794560",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bdt_systems",0,FALSE,FALSE,NA,NA
"341","How Big Data Analytics Underpins Every Healthcare Trend | #BigData #Healthcare #Digitalhealth… https://t.co/0CQ7RBQg5o",FALSE,0,NA,2017-11-10 16:48:18,TRUE,NA,"929027949478559744",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","iamontheinet",0,FALSE,FALSE,NA,NA
"342","Dont miss the webiners on Big Data &amp; Machine Learning Applications in Healthcare! https://t.co/XHJeHuyGb2",FALSE,0,NA,2017-11-10 16:39:24,FALSE,NA,"929025710659739648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mustafakasap",0,FALSE,FALSE,NA,NA
"343","Reflections on: #BigData in #Healthcare: Exploring Emerging Roles https://t.co/O4HqhHijvj",FALSE,0,NA,2017-11-10 16:39:00,FALSE,NA,"929025610604785665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NNLMMAR",0,FALSE,FALSE,NA,NA
"345","Blog: Free Webinars in November – Learn from Big Data &amp; Machine Learning Applications in Healthcare… https://t.co/ZykuYfyFld",FALSE,0,NA,2017-11-10 16:16:34,TRUE,NA,"929019964782080001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VMuraliKRaju",0,FALSE,FALSE,NA,NA
"347","An honor to give the opening keynote for Global Healthcare Big Data 2017, Shenzhen, China. https://t.co/eEXRH3GCrK https://t.co/f5Y7dzX0TH",FALSE,5,NA,2017-11-10 16:11:38,FALSE,NA,"929018721665871872",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","TomRobinsonMD",0,FALSE,FALSE,NA,NA
"348","Happy #VeteransDay!! In fact, #HealthDataScience has a major effect on Veterans and is helping to revolutionize the… https://t.co/MRXUV5RcI9",FALSE,1,NA,2017-11-10 16:03:10,TRUE,NA,"929016592872169473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IUPUIBSHDS",0,FALSE,FALSE,NA,NA
"349","This @HECParis #MBA created a product to help reduce muscular skeletal injuries in the workplace by 70%.… https://t.co/1EttirinxZ",FALSE,0,NA,2017-11-10 16:01:19,TRUE,NA,"929016124792016896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","manhattanprep",0,FALSE,FALSE,NA,NA
"350","This @HECParis #MBA created a product to help reduce muscular skeletal injuries in the workplace by 70%.… https://t.co/0yXjjTkpLA",FALSE,0,NA,2017-11-10 16:01:18,TRUE,NA,"929016123634405376",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","manhattangrad",0,FALSE,FALSE,NA,NA
"351","This @HECParis #MBA created a product to help reduce muscular skeletal injuries in the workplace by 70%.… https://t.co/jMv1h4VtR4",FALSE,0,NA,2017-11-10 16:01:16,TRUE,NA,"929016115048665088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ManhattanGMAT",0,FALSE,FALSE,NA,NA
"353","@UHNM_Research @UHNM_NHS @KeeleUniversity @ ehealth meeting in berlin. how big data research undertaken at UHNM and… https://t.co/40XrwZRMrY",FALSE,5,"UHNM_Research",2017-11-10 15:39:23,TRUE,NA,"929010608888057857","791193380592254976","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mmamas1973",1,FALSE,FALSE,NA,NA
